CFR-RL,Top-k critical,Top-k,ECMP
0.8997471972812365,0.8531302720003611,0.6380988253935458,0.5869170457982206
0.8955814271604827,0.8303386890460753,0.6467429478945698,0.5844017261157742
0.8876878021670022,0.8353405191002635,0.7065209983304811,0.5640572023694135
0.8743187597538801,0.8133122789044225,0.6973935942827777,0.5640072156456633
0.8489926186259815,0.7763928231578615,0.6873571965189172,0.5599312696777676
0.839969773038873,0.7835493688452027,0.5926618103258185,0.5594550439075775
0.837604540011312,0.7754112612917567,0.6379215460417627,0.5421486481476938
0.8476904595041279,0.7781708583047987,0.6444243319288971,0.5416089248430057
0.8443088232097102,0.8107287812260764,0.6289023349886596,0.5362438333541671
0.822275462434048,0.7936314738929834,0.603886790327667,0.5377720803266353
0.8252233464510217,0.8197016974660916,0.6790906551584575,0.5267889467862322
0.8273077510447312,0.8373998709477228,0.660509958132383,0.5441714504476424
0.8372604829044733,0.8474397462176603,0.6457431196233046,0.5420927791825113
0.8316157719542443,0.831280444829211,0.6565760188327167,0.5297877072858933
0.832617400655374,0.8252293333562261,0.6479288439902289,0.5419040480974661
0.8333995008991604,0.8038149282720564,0.60531262536817,0.5232704620693192
0.8204022998070972,0.7522273639058016,0.6435049776059875,0.5360861020703198
0.8254758832986906,0.766918665243536,0.6579933746658111,0.5440817704271321
0.8200375430094466,0.7874274438569044,0.6408409161219516,0.5176789279451779
0.8216825427607644,0.7759205337075191,0.6222123023035342,0.5156336519631969
0.8379473537818531,0.8048469837890796,0.5988290800351715,0.5161195412813802
0.8297219846646471,0.8256664575673885,0.649278515380653,0.5087665498173874
0.836995758088162,0.7996085748977343,0.636685344686034,0.5124563903265498
0.841031932717371,0.8046155820883885,0.6426917386650844,0.557186258724748
0.8235636500135274,0.8121151004130932,0.6634126124469616,0.5666599295776873
0.8302432898607556,0.8193982139476368,0.6924710108068409,0.5686606656901129
0.8317749194686347,0.8115086059530747,0.7129714576578886,0.5836525867152275
0.8400811526822445,0.8045800039669235,0.7310449733477192,0.5577298356484264
0.84951822385926,0.7987527915048745,0.7523989164536169,0.5411009437318628
0.8537033590896703,0.8008890423987869,0.7566005635069162,0.5444784965368349
0.8494562748658078,0.8140852201284431,0.749567915101931,0.5634114443687199
0.8759526579833832,0.7993840003402979,0.6879326826707172,0.5904930674639598
0.8720978778783622,0.8113008693831487,0.6221920767526257,0.5891364546098461
0.8561316347605874,0.7959140664071058,0.6396524522488188,0.5846412809588277
0.8581881952967079,0.8353851456627952,0.6037307452136831,0.5747527653375251
0.8453936409267564,0.8442847730792007,0.6392240330625459,0.5902257538307085
0.8420952514218005,0.8204874248160162,0.6320180678393993,0.5573740474074603
0.8218925794357691,0.7873743044766425,0.6464871013889012,0.5385485403295006
0.8224440267119699,0.7739448200211844,0.6459081892412388,0.5389963739289678
0.8498558422435161,0.8004766667715865,0.6508685534217346,0.5405636323286583
0.841171346731083,0.8186275261052085,0.6414076730864957,0.542908409698698
0.8553509810678659,0.8481112690575544,0.6431961082590391,0.5452735851150027
0.8633675375392956,0.8021102106017737,0.6754925786548752,0.5773692014501464
0.8628333840110578,0.8057799086259361,0.651363615296438,0.5572508296464682
0.856534876996271,0.8031707473843911,0.6009685264904302,0.5550732615126502
0.8539753746654145,0.7869592749268018,0.5974243668528144,0.5722300341668018
0.8644691024960424,0.7779624677090209,0.597312895185636,0.5549583813172144
0.8718931484426532,0.75880476270499,0.6925077397058013,0.5372090066714017
0.8721372331347078,0.7627403753110148,0.7219849304303531,0.5388099198458426
0.8677104087371887,0.8191837080265282,0.7435234159960551,0.530522764573398
0.8885735830876264,0.8031522730306977,0.7255665495240845,0.5145289075564918
0.8741560569380111,0.7968797473597468,0.76183902649994,0.5281294815867402
0.8823258199786249,0.8034327979466506,0.7075313982978143,0.5161614997307956
0.9022674904126757,0.8093205272044806,0.6945203909661791,0.5118239370021177
0.9136467370595598,0.8159325566445199,0.7193989898296528,0.48921451132448507
0.8901502057790736,0.8462146810699918,0.6958448265314109,0.514960152435391
0.8863740937097645,0.8313352080143146,0.673795418698053,0.5117609896150567
0.8923496851014243,0.8144605942534245,0.6982914941967002,0.4856134445573138
0.909427527741928,0.8378959816263236,0.7761674013802188,0.47952161621440503
0.9041765232729762,0.8341717454295562,0.7932734729733742,0.4882206088511887
0.9027997856691357,0.8259089588656062,0.7303319161811881,0.5023179669394142
0.8897517309151743,0.8098044146005555,0.7229870457335866,0.49134846362102774
0.8982759925595483,0.837929252960912,0.7182760876970703,0.5106569261868606
0.896083065452847,0.8714333880145818,0.7217249458067722,0.49900903835569604
0.9182001974911009,0.857556862393654,0.7108592226694432,0.47571185188857695
0.9120983058105714,0.8435903367245766,0.7218250958905715,0.4901852286450127
0.897224447970024,0.8088668642713438,0.7302578297625244,0.5046830015485765
0.895564597936895,0.7840691302300494,0.6899085834880729,0.49454862306161546
0.892120377465962,0.7837489534014499,0.6606107924125839,0.509089429317916
0.880809617384633,0.7841590861329922,0.6542587670645222,0.5339564026359224
0.8726070471626788,0.7558032896243526,0.6704522169004697,0.5469939038448066
0.8755208127283893,0.7730775727048831,0.6667386468175758,0.537225569304287
0.8735583972779731,0.7495334129864566,0.7332843946152439,0.5260893356630487
0.8945014478475776,0.7667024744413758,0.7446861687782814,0.5284497562643512
0.8881462432118015,0.7615734236356543,0.7133016140340395,0.5595017709510213
0.8847796854123695,0.7775056278792619,0.7284410677262604,0.5367931341041716
0.8840164977063315,0.8015390826225802,0.7369826068899508,0.5276420229836394
0.9011401099543048,0.7987135193432082,0.756212692042826,0.4899071336054836
0.8953168503104664,0.7770128683519119,0.743268624673516,0.5163419600295511
0.9027638442497292,0.7399448668462415,0.7502082236229476,0.5181165340001299
0.899123728400906,0.758019825837418,0.7027472025733844,0.5525422501031904
0.8907112578621623,0.7589026024615488,0.6825863724941948,0.5563269803112819
0.8829408528201733,0.7791242927821915,0.6643799327899825,0.5588024677439967
0.8951270128782166,0.7585027359185115,0.6243981797739737,0.5566473203762172
0.8917079673689066,0.7945483986032529,0.6352949592806071,0.54737301299693
0.8914179710574449,0.8166207432289696,0.7028444076783837,0.5426009091973271
0.878023359056865,0.7660994688195694,0.710657506061213,0.5487066292974923
0.8781949820065665,0.7869938892357837,0.7597741091244208,0.5478721365941299
0.866882625531372,0.8084911660747102,0.7560219717133848,0.5730946215061338
0.8558988814474956,0.7976955109929638,0.7314633539976214,0.5810652830446916
0.8504886832907286,0.8022572249946152,0.7137109489586619,0.5856185581794491
0.8438664733435721,0.7808181848860274,0.6805338883504287,0.5760986767216695
0.8526952741865597,0.7784055539563509,0.6730248239619291,0.5809743783703467
0.8440686466829349,0.7945261022082949,0.6896750193577791,0.5859552584295545
0.8435373194036411,0.827532921246317,0.7324851819080134,0.5766688783434398
0.8564133499000973,0.7884479609715951,0.7145780241640842,0.5557782501308932
0.8391787640938141,0.7426960458565589,0.682729203166008,0.5492980345593285
0.8732066831362557,0.7418389933182881,0.6979066144935656,0.5281658493842595
0.888366978625348,0.7558165779150844,0.6739098504697589,0.5548976051756894
0.8899734749599642,0.7586570258029516,0.6918562744896054,0.5638301631044431
0.8825410828850466,0.7644920103445346,0.7286102564988879,0.5688715138116075
0.8836904060487911,0.789617808346107,0.7813139415684758,0.5762614486783111
0.8747645819920873,0.7918868859873259,0.7672500488062879,0.5810142837331569
0.8693922497744077,0.7625428234484808,0.7413108842306811,0.5779743386347133
0.8560265723120719,0.8042224896324903,0.7052008691634548,0.5746710735618189
0.8458876907847408,0.7979511961440486,0.7065740753742511,0.5756137878052578
0.8522671076670499,0.7811165281701472,0.7052749898306372,0.5905987694788317
0.8419862470457365,0.7744499079770574,0.6619059841329611,0.5622094744658577
0.8576206950725336,0.7609313730335542,0.702562660807507,0.5650394897680244
