Abilene-CFR-RL,Abilene-Top-k critical,Abilene-Top-k,Abilene-ECMP
0.99,0.9315464550163375,0.8247156133980048,0.688515791533057
0.99,0.9433451340895453,0.8062929763152783,0.6719566734841412
0.9768680319789743,0.9144053291279515,0.801842589935487,0.6721007139390008
0.9785059431290827,0.8650651383591453,0.8234104895956393,0.6879422388658482
0.9854639951298391,0.8676764250904637,0.7875049684124474,0.6967027998446433
0.99,0.8920451939641211,0.8058933111054049,0.6854958837786936
0.99,0.869415252307745,0.8326704993369972,0.6636531704996812
0.99,0.865395985726436,0.838352540877038,0.6584176760851964
0.99,0.8901456211393073,0.835511534436051,0.7017338741982111
0.99,0.9773473113010871,0.8364655789765277,0.6904915643106498
0.99,0.9425618206609166,0.822128967620338,0.6851245605187958
0.99,0.9735204776581584,0.8164565391650395,0.6934026441850996
0.99,0.9809774161516184,0.8411501423452648,0.7153411540855436
0.9822609709357768,0.9608182203243953,0.88526394438437,0.7085967925949104
0.9858310940500904,0.9033759074947536,0.860433719507707,0.6863623004678044
0.9836412349847697,0.9302586837348054,0.8673334629288096,0.6967367668315307
0.99,0.9093208973718508,0.8526473495669484,0.7153799043387464
0.99,0.9604353191221273,0.8563920578619942,0.6880562185723805
0.983659545186319,0.961380070716755,0.8806915115570955,0.6822319177458588
0.99,0.9365251021843538,0.8661660377259561,0.7032472566216005
0.99,0.9309088053989943,0.8844487933379923,0.6856653621318237
0.99,0.9537711119616242,0.8697600823189352,0.6704751143587722
0.99,0.9352025745336341,0.8712814228805049,0.6881317005613108
0.9863851396721302,0.9711287863625833,0.8723850015229395,0.7035457774104115
0.9816460479901435,0.9488473095053026,0.8760508507503629,0.7166519246964135
0.99,0.9328153097611274,0.8866790659665796,0.6892797846515529
0.988085159211142,0.8743502679012178,0.8814817756007234,0.6903036772173975
0.99,0.8598168905176438,0.8396329425014293,0.6844733723250542
0.99,0.903715924596685,0.8512016610487707,0.7012266494805561
0.99,0.9233152795809577,0.8859191024421404,0.6886683098695395
0.99,0.8935820997347599,0.88218999939135,0.677425258626279
0.99,0.8854614716208207,0.8470272320480188,0.6915482439109056
0.99,0.8816926453759337,0.8676224979212286,0.7137613330877489
0.99,0.9297505392276898,0.8460106333621219,0.6884792204598007
0.9824891930644949,0.8872283161213842,0.8428647033151653,0.6643947925457352
0.99,0.8864908568742483,0.8155107565842464,0.641562859923188
0.9899184468652259,0.9094075379662441,0.7803423010686114,0.638973941183694
0.99,0.8749942015668976,0.75245002627587,0.6343932691377187
0.99,0.8952552543349833,0.7668508287610746,0.637151733699463
0.99,0.894093810358338,0.7564750051267837,0.6742744157451023
0.9726634726697372,0.9048340936993983,0.7498232822364549,0.6596779008620521
0.99,0.8834203549594434,0.7724863479182483,0.6590330253308541
0.99,0.9061478059882057,0.782826685918597,0.6884421181135849
0.99,0.9077409492831968,0.7797922154134438,0.6713912924150621
0.99,0.8977219817810578,0.7860049148532682,0.67193515030125
0.99,0.9292700455391704,0.8301710818085555,0.7205548903760216
0.99,0.9646585647815936,0.8404576283586095,0.7158760479731106
0.9807034808132309,0.9814794836436656,0.8636057367573727,0.6841275452946394
0.9839902242944055,0.9457534107055684,0.8398615590415817,0.6719107504680749
0.9837851387357753,0.9473567699957217,0.8087722018158973,0.6976832415392514
0.99,0.9534959099755488,0.7875827343140999,0.7226312341854606
0.9766222290230254,0.9258427532692536,0.8100351794236174,0.6994258113120063
0.9785177305353582,0.9583972577076274,0.7969185130612862,0.7062635182898186
0.9864613238765807,0.972470847631776,0.8144755951888788,0.6925955861754789
0.99,0.9513069243283004,0.8278698261843822,0.6773624744460892
0.99,0.9063172782027359,0.8107660607061233,0.685216572412253
0.99,0.8960844343921799,0.797123237691051,0.671939353270236
0.9886379823754471,0.8806875655107483,0.8054097853686524,0.6952703539902568
0.99,0.8737855811972927,0.7985479122672373,0.7130848427583762
0.99,0.855574850784129,0.8109623128176362,0.6925126790219482
0.9847658849707179,0.8745165266730331,0.8497134990238498,0.6979961940063546
0.99,0.8801742887923145,0.8716943508030706,0.6796234717175753
0.99,0.9266639562538344,0.8732562836866525,0.6860723599957058
0.99,0.8653462028965755,0.8520342358281603,0.6850955145042468
0.99,0.9040296803564513,0.8507391185615342,0.6864511848968885
0.99,0.8976730364835155,0.8393939848559545,0.6899582758401024
0.9887966944364398,0.9046241348078211,0.8521569110735739,0.710570614185414
0.99,0.9481497195277183,0.8587075163097438,0.7098490395999772
0.99,0.9047016812794778,0.8455848022286039,0.7235354685676969
0.9774824767389833,0.9216135611510644,0.8276415108413565,0.7122254935785921
0.99,0.895501433314277,0.8305875738279087,0.6984400271155403
0.99,0.9050251368928321,0.8590107941973102,0.7041582456601684
0.99,0.8740201933530978,0.8348324401590967,0.6858920123508832
0.9861984924796547,0.855460587291875,0.8092601430230415,0.6918648728595739
0.9887859670318156,0.9099716228323649,0.7974083662589366,0.6975252270483145
0.99,0.9146903690550969,0.813923375978456,0.6896506899519649
0.977567951870963,0.9018233280084744,0.8548042723739224,0.6410328128004847
0.9814540608113165,0.9560053368711969,0.8552883914515133,0.6427779539442677
0.989990570111375,0.9259037245079177,0.8632130580555585,0.6302777149674684
0.99,0.8885378016103783,0.8397236267245535,0.6295947732956323
0.99,0.8771976951242583,0.8439363402504697,0.6194284445880511
0.99,0.8802226744415619,0.8412851997625411,0.6823596050267119
0.989258364397368,0.9137290355573465,0.8388884614671571,0.6686161985382247
0.99,0.8812983965928792,0.839807154241759,0.7114896970663188
0.9867758046967375,0.8998084502248612,0.8270140042309081,0.7096707241602306
0.99,0.8851189284373959,0.887996701808453,0.6910298418977322
0.99,0.9269157325192868,0.8685075308265137,0.6999316519638282
0.99,0.9501304591572641,0.880053555090797,0.6912983298237436
0.99,0.9635458532731238,0.8629925089547895,0.6491658232626045
0.99,0.9162517127796502,0.8617798626022156,0.6580305269358303
0.99,0.9200518476894125,0.8876419721479093,0.654963112996239
0.99,0.9331076946979443,0.8496708289028829,0.6656699859753107
0.99,0.9529511497368153,0.8585185412651994,0.6506555615348912
0.9871841633806143,0.940322224615286,0.8627923089267697,0.6394519456338984
0.99,0.9149454324602428,0.8558282270706868,0.6643780805816182
0.99,0.917038475629164,0.8445316236894247,0.6929405858309194
0.978648257744444,0.8800936925415958,0.8406146643639373,0.6965357409367547
0.9786957860601798,0.8909257825808087,0.8549760367338182,0.7020506601008139
0.99,0.8846930237697409,0.8494304745748078,0.6564408205477323
0.99,0.8401372735962166,0.8403545783397923,0.6718641741335448
0.99,0.9176194209923558,0.852235007274327,0.6746841517904688
0.99,0.9319757684917622,0.8518240564914452,0.6875420978272566
0.99,0.9229544405143556,0.8505284149454065,0.6789954225140323
0.99,0.9338930316159508,0.8648228878674024,0.668993149532351
0.99,0.9560212769457663,0.8649645759232243,0.6859914829275009
0.99,0.9241807668457844,0.8438860125450229,0.6421271856308843
0.99,0.9135610363136843,0.8106883409524264,0.6426648389476648
0.99,0.8922199572030418,0.8066231394542532,0.6447071703678315
0.9852016351627352,0.9382576334185707,0.8043545610995017,0.6577476513102704
0.986316395995823,0.9559749889269421,0.816221905472704,0.6732794855747836
0.9806979933407621,0.9344429272706334,0.8286032299663949,0.6760046864458089
0.9647648994140435,0.9602476185199174,0.8486704096728545,0.6985507539944998
0.9777016139410037,0.9152968562314711,0.8660932343209039,0.6580368301891475
0.9897646150629855,0.9497311959809196,0.8589397593086188,0.6651888003907325
0.9812837097830805,0.9724722546929035,0.881396596784597,0.6582487147875891
0.99,0.9481875876067014,0.8575565900757505,0.6505424533791767
0.9862985362541606,0.9597799827899479,0.8820274758081359,0.6732373480486002
0.9846710727201449,0.9567041730302022,0.8554577395131142,0.6782024709593872
0.99,0.9275725427348599,0.8645763787923721,0.7001259837706162
0.99,0.9058534724709401,0.8731575696498338,0.6962055678043929
0.99,0.9286618305688781,0.8292954040085572,0.6671066229737194
0.99,0.8556582498742312,0.8458312168376882,0.6494221404574054
0.99,0.9108870668044454,0.8205464312612838,0.7041346179538279
0.9808596306719677,0.8627782784018128,0.8410649319008912,0.6688629455028158
0.9848825390276801,0.9008940730194847,0.7643481140589194,0.6928742614122477
0.9833326201790176,0.8790468089182538,0.7631875199230066,0.6957808069059168
0.99,0.904215041212606,0.7719638517618613,0.6591706341063581
0.9794446113302917,0.9003573653403069,0.7861054488482087,0.6249992316977968
0.9618657757844794,0.872883688388135,0.7799085785740819,0.6269652425569171
0.9752237646531964,0.8730248025601669,0.7887742491809422,0.6465867681785256
0.9744351024050945,0.8668508585798304,0.7840044153293845,0.6721120063165954
0.9802636777261,0.8750566990046734,0.7368185425160062,0.625654888963455
0.99,0.8700751926863048,0.7541688858399481,0.619321070597491
0.99,0.8880574103691052,0.7888594391871924,0.6007849515561476
0.99,0.935791813940268,0.8304384914351371,0.5968008739754566
0.99,0.8934951784944309,0.8150753267561979,0.5973554858876329
0.99,0.8757167506511715,0.7987580989360106,0.5944674639051641
0.99,0.8826055870381184,0.8112906359574906,0.6142887360506217
0.99,0.8999478885405721,0.8180792225412319,0.6146600004136623
0.9893450396045731,0.9354245531964719,0.8195541828331556,0.619333959826409
0.977801882081918,0.9079847797952727,0.8334567569899157,0.6083908782841421
0.9822868003320372,0.8849195128867955,0.8557756693147981,0.5946699215069973
0.9854559405939054,0.8801617943171738,0.8349513750366515,0.5929444903910955
0.9699584965971555,0.8412548787063896,0.8387715573151548,0.5670694785415898
0.9510629842828857,0.8260085033382235,0.7987954362729269,0.6043331329116997
0.947171479384659,0.8317646003630407,0.8500096519883371,0.60038054310116
0.9576023253105791,0.8644100520201814,0.8213378915907233,0.5684457525120412
0.9753861608332244,0.8690425525708934,0.8159143922994627,0.5739655413572492
0.9733808677589815,0.8707033012766421,0.8261649120482928,0.5922719830822467
0.9895528278333027,0.8931216555600172,0.8210783741175782,0.602250628002061
0.9869612180009785,0.9083766697292505,0.8077733020077346,0.6065086725474695
0.9633616710508804,0.9178906154254242,0.8130446630745904,0.6012717301740802
0.9732958310790607,0.8656175456010552,0.7669542280416661,0.5814582502731538
0.9830546520938572,0.8958171663133188,0.8025837090922213,0.635945298164033
0.9812247851012941,0.8874367895789099,0.8069127171619835,0.6615407884550885
0.9864160366591881,0.8992488076617297,0.771570334128023,0.6538593760073506
0.99,0.8942322000726869,0.7841096764103058,0.641567425733887
0.99,0.904186147574041,0.8203877683699344,0.6514553674263637
0.99,0.8621775728347104,0.8262367035893864,0.6500396140975178
0.975064978953024,0.8406442974247373,0.8088721999961664,0.6383752022043567
0.9725679851686977,0.8764299841122675,0.7909982152370452,0.6125239361455342
0.968895632390098,0.8954135888781641,0.8354117911331432,0.6075153400885582
0.9672925217227676,0.8873909025712627,0.8550744646855677,0.5818830621773874
0.9601685245736788,0.8855294734306896,0.864355065968017,0.6046136533504811
0.9478410530297868,0.8522834152703911,0.8386767927840897,0.5630332983941013
0.9461986812524532,0.8600399152398068,0.857942369675003,0.6035224853229686
0.9559841316283152,0.9339050823163957,0.8358319532043859,0.5879448371975798
0.9399141599551698,0.95318584268006,0.821628490443654,0.5985369594605204
0.9362091574198567,0.9453729772973658,0.7960639422321611,0.6082419493863167
0.942376519550171,0.9456943752924116,0.7455071720857097,0.6085199652690042
0.941318559313431,0.9330278735172484,0.7777711027267743,0.6304512081710812
0.9420409611687017,0.9619334989330144,0.7812825799678617,0.6530542749366411
0.9524370334911645,0.9186589777324885,0.7902265829767221,0.6614962008882934
0.958150588231361,0.912389802108516,0.7700091872446414,0.6645604365536818
0.9589435171354027,0.965675633258083,0.8165186951220177,0.6484520569701783
0.9757274759915928,0.900378119940921,0.837740842358067,0.6406081316301087
0.9842404946866963,0.948979543704807,0.8025537190290662,0.6586142126443769
0.983813619034005,0.9426758079603037,0.8362822707343754,0.6531837553279366
0.99,0.9362652828613623,0.8250643769436835,0.6953657744483344
0.9802337134927236,0.9526689135826836,0.8494117852116582,0.6518345048738504
0.9625118217479693,0.9713478744219264,0.799102045781928,0.6784022064062457
0.96452380061249,0.9285053557667597,0.751519774448585,0.6829317444128732
0.9641229941476065,0.9445060269602927,0.7650516411858637,0.6920471289987674
0.9605520656057946,0.9590714335457613,0.7741169396799745,0.6866848156804476
0.9730569060083561,0.9636465008756964,0.8015572066920837,0.6689559496803101
0.9835847457289633,0.8937710945560671,0.7993036054435969,0.6687499959631702
0.9685248970262575,0.8983642717416427,0.7978520565845834,0.6596402637885193
0.9730251445347988,0.8813760471952597,0.7891449648486635,0.6431085225331102
0.9640955171809531,0.872228198635611,0.7798469434263757,0.6571182990666932
0.9491428441399383,0.8538264508556261,0.8106593773963453,0.6516763655011117
0.9494500682919209,0.8357741101511651,0.7750929533399182,0.6035754191143029
0.9494836409157772,0.87487247475666,0.756608579679646,0.621801360284983
0.9455320984652895,0.8788691836748471,0.7778490080484177,0.6945407932392842
0.9394641947235074,0.8776581154913741,0.7822322425191691,0.7202451836207802
0.9348794244596665,0.8958501316976286,0.7769980226176382,0.6799616412224881
0.9438914536018386,0.9045236943115853,0.8089026455565761,0.6683821652327906
0.9589763388647621,0.9244156374125795,0.7949242180050394,0.6962381648176212
0.9652216334670836,0.942892522577153,0.7578208081762352,0.6805765942175283
0.9584739773990024,0.9307676266966828,0.7380635696666531,0.6472312223229033
0.9430725504120455,0.9052206716834145,0.7458723940382437,0.6491093881238428
0.9526020257754757,0.9130036270367082,0.7549049773631895,0.6347916203495257
0.9417355644630014,0.9258380212849577,0.813759716231417,0.642254430863854
0.9454805347478464,0.9479229076298766,0.8213543632486348,0.6560919733351
0.9423057138309336,0.9393760953363685,0.8083573312670331,0.6881405783764356
0.9423791374722815,0.9528062216067191,0.7320713563051606,0.6744554405011802
0.9543066862650931,0.8995256966605799,0.7449893955430096,0.6551265941439567
0.9414347342182544,0.9027032628721345,0.7959222451963099,0.6794073819025916
0.9528093362555281,0.8772995784893165,0.7899910000814624,0.6784806505564118
0.9517673122463857,0.8509558254180262,0.774961313159729,0.6562806165589677
0.9519681986184311,0.8374037236131939,0.807057839392718,0.6672399392442365
0.9660682765949706,0.8385182327415835,0.7874612516405909,0.6616499762456414
0.9591578064734203,0.8545113357756142,0.7485592774316953,0.6379929319703578
0.9529172549634863,0.8517949981087354,0.7231529921706454,0.6465474746859405
0.9465329951095703,0.8412597466495036,0.7607620284751158,0.652823983598222
0.9550820352105215,0.8343034094852037,0.8002990641022398,0.65062582732037
0.9566287024002335,0.8767731757143961,0.8070185528639219,0.644772010769314
0.9478084201158031,0.8988502031056238,0.7936264505085984,0.6347324835777548
0.9448450675577035,0.9256377626852058,0.8228418384838388,0.5978769756938579
0.946752435118282,0.9385422955589374,0.8162609131361637,0.5965985111093736
0.9555906674100251,0.9234237559321167,0.7982221571459809,0.5679422717552483
0.9640460592256128,0.9310265170489247,0.8051377485021147,0.5912021885235529
0.9580029415309612,0.9363314670998711,0.781640872935299,0.5820475988624284
0.9375673758364036,0.9285393934877798,0.7758060403461602,0.5930584872634056
0.9512135027381452,0.9123984265601592,0.7410712621816972,0.6398418189569602
0.9421667725764802,0.895239121525172,0.7561645408721188,0.5977570089974834
0.9516761769605011,0.8608054823107956,0.7545657612285215,0.6054929030717773
0.9480439112973926,0.8729294763184642,0.7499310623441376,0.6045554444119507
0.9385741616797889,0.9162253478545777,0.7524870063919783,0.5961307178407942
0.9416992016844513,0.8797116609074311,0.7472044825809725,0.6245980469969294
0.9469381807568676,0.8784437837273726,0.7397598528582761,0.6358376409156099
0.9492225304979914,0.8729745841826818,0.7166899382603855,0.5861861250558988
0.9478068517217402,0.9281812432708048,0.7332626290163922,0.6095305219845862
0.9469282124528161,0.9117301980610689,0.7293504795456829,0.6215051789549421
0.9330378324361336,0.8972553485504677,0.7462770063690373,0.5942464685046935
0.9500099079317531,0.9314663170496807,0.8075334188008507,0.6005846187148511
0.9480861855806303,0.8780561438217549,0.7631636374686446,0.6012147883068696
0.9562260171797,0.89771031799747,0.7733455326892196,0.5661190900671176
0.9658472716492821,0.853288312861163,0.7601098549540027,0.617360518557921
0.9366175097205427,0.8367444584048703,0.7478752301785668,0.6103269016645586
0.9393289248544553,0.8435646739231788,0.736214504683838,0.5671729297032155
0.9515605592980387,0.87046428092609,0.7571014336942853,0.5743269705200426
0.9624010273227396,0.8559711739047562,0.7443473920820283,0.571532343103742
0.9549986416316475,0.8336996568051985,0.7444574790042329,0.5919013260629856
0.9314168221370652,0.8271883693382324,0.7727075933526721,0.601571848113228
0.9315304312747733,0.8541462711009588,0.7724886516758535,0.5978670696260138
0.9462864619655016,0.8735349032711132,0.7577540964389063,0.5941421858105469
0.944548440669081,0.8965700312844785,0.7393351233467417,0.6090912475272434
0.9413407099697638,0.8930401634618258,0.7561613511796629,0.6062211488151543
0.9393041893843344,0.9014574031136905,0.765288442681335,0.600205654172384
0.9462704186615245,0.8776348658678875,0.7466307053949016,0.5929849277504952
0.9423084205269051,0.8252348570593949,0.7615248093576658,0.5867537240527452
0.938711739726916,0.8616202340323277,0.7946991612478276,0.5989512997690033
0.9521685003509127,0.8641335838935521,0.7859198177123252,0.597683466826341
0.9462643632780662,0.8321795733116315,0.7625123128345821,0.6015516691204822
0.950816706264014,0.883968702562753,0.7723544837661442,0.5797133165993595
0.9520952099687099,0.852563013649341,0.7339193330584208,0.5943379670662517
0.9650045106905357,0.8321868316751208,0.7628691828736199,0.5898878825833449
0.9404094755448161,0.85394845886686,0.7526352278579441,0.5885016215547595
0.9489813542211211,0.8256444175699833,0.7962955993408714,0.602045154288914
0.9504936201745333,0.8296279013057014,0.7927808012324786,0.5995694502311848
0.9826958770460291,0.8502220385665292,0.7700314607723576,0.5981618381646678
0.9877615613628652,0.8707663549760478,0.7753567996830191,0.5705845069477554
0.9747464488467001,0.831773286787699,0.7406280882727574,0.5769352381733027
0.9521696384677294,0.8592395350212317,0.7485464156981371,0.5937421190463368
0.9470722702590781,0.8254929653437306,0.7853150457147419,0.600484218528111
0.9416140291655236,0.8478881592307816,0.7634297408344155,0.5907614946150288
0.9367368153594149,0.8522401140361507,0.7192735248863138,0.5970844936659676
0.9527960432268207,0.8622772982326659,0.7510208583386958,0.5868603281795212
0.9518361161081069,0.8915423938100345,0.7430757824714137,0.6003292061195423
0.9473070411443061,0.9511142894056321,0.7495489260200923,0.5906268810730955
0.9351270361882507,0.9254644894450808,0.7434360966122433,0.5938645664129235
0.9333535420292168,0.9107494893640076,0.7771216137982179,0.6063691332441852
0.9505636396354048,0.9459832511302657,0.744370276716906,0.5947461050715134
0.9346176958438985,0.9282965807893341,0.7386023463609898,0.594424298705381
0.9446432017013168,0.9164826418967572,0.7534625682680658,0.5872085513388028
0.9491421958545139,0.8851023200563102,0.7628792789521149,0.5941081936806298
0.9684764094431801,0.8688692954398604,0.7234642450066556,0.5855049640585912
0.9356339063896612,0.9036393243218537,0.7498668472412318,0.5991851081528061
0.9362121502684291,0.918066471537077,0.7407294731128896,0.5876619072199433
0.9421726661850163,0.9332725182550407,0.7553049129832676,0.5933981678255232
0.9653565745511248,0.9072194753090287,0.785658080272577,0.6219088537622895
0.9741029313069196,0.9383662676030298,0.7574183554129452,0.6223427226169982
0.9731460592438353,0.9409331891962052,0.7677604009825142,0.5980152076807717
0.9616639082724886,0.9349716810174787,0.7339042125713136,0.6416689772456085
0.9442063766773184,0.9267995451205322,0.7165785189402294,0.6216419280979121
0.9394932975311487,0.9083000151730718,0.7339543877953595,0.5778520133788514
0.9560442998774537,0.902321687976519,0.7537125914525251,0.5877479485841315
0.9675912565844049,0.8703324686485775,0.7764639978188227,0.5859701248943805
0.9604650108696564,0.8788717609911806,0.77938080775575,0.5919024108908676
0.9560424453943215,0.8244123613807989,0.7515822601248617,0.5643398757183664
0.9640661165810456,0.8448660160376292,0.7579208955932809,0.6094553785861495
0.9432452424936337,0.8593151353763979,0.7568436720008946,0.6084420539885469
0.9418759098274062,0.896360682650455,0.7785953414231446,0.6105084820857312
0.9333488738590731,0.8774720302158464,0.7492444099253547,0.6144288312768453
0.9415451166532011,0.9080266098323692,0.7543301252124517,0.5938198844827353
0.9486308640251286,0.896741312330796,0.8166076979049485,0.6212131324745568
0.9377013377047394,0.8995547972573632,0.8395152086390749,0.6345061400606106
0.9384069162595826,0.9068777223469497,0.763329798077008,0.6338506914436125
0.9324672457041574,0.8733817398510798,0.7404421502463081,0.6440443106240903
0.9478848044559363,0.8826990810956598,0.7349474227391937,0.6422466929629194
0.9573215410119529,0.8807575820622766,0.7648761960668794,0.5943993009137829
0.9457524032234321,0.8808799499954609,0.7516337890081645,0.5822317005090988
0.9515188084336221,0.873953824797471,0.7556199015157194,0.5996333162863654
0.9413580488450307,0.8864703678396382,0.7891278055212444,0.6416130591974131
0.9508245379103278,0.8586089968665721,0.805228072835731,0.6433011543112261
0.9464608059390865,0.8245001192337144,0.8130934717409994,0.642936140787266
0.9516208373598486,0.8573911460708112,0.7540557133670125,0.659776138294168
0.9511357080259311,0.8825004590998115,0.7772565910103252,0.6507466930092597
0.9372456116120873,0.8828358829298296,0.7837570991135235,0.6254613114094513
0.9372317292521888,0.8673473436594836,0.7882629853441199,0.6377309343753867
0.948973024205598,0.9085854006832355,0.7609638894029166,0.6339849192488634
0.9408564714315331,0.8701631073563207,0.7503199457720124,0.6247562826427161
0.9348275810399026,0.8847793090108732,0.7738030580674379,0.6405112549221238
0.9519056997308784,0.9147665246442004,0.764447216335178,0.6021434625100762
0.9514609370034851,0.9341781060546251,0.7595478268680452,0.6206404510383401
0.9536413420858605,0.907929886392274,0.8132156293135298,0.593177135148194
0.9476078859361753,0.9398434981406142,0.821393787403516,0.6296674268200334
0.9482168137176197,0.9473410708665939,0.7932041403953648,0.6372585833216076
0.9602713920639299,0.9508663024431229,0.7491301488114929,0.6657026175187758
0.9647924532617999,0.9660325560972525,0.7265286695008356,0.6835934640033332
0.9518582455604301,0.9227126414429472,0.7514634235591532,0.6815045435599437
0.9420020824577847,0.9021368233227853,0.724042589677781,0.6609301171045188
0.933973634603103,0.9063103904152247,0.7234020687808781,0.6247242646598415
0.9493741360219055,0.9479802307224459,0.7781924679333359,0.6448921768397499
0.95017729648879,0.9654016324709888,0.7985994718819281,0.64453976962741
0.9609876280613295,0.9415549025774822,0.8385492702324365,0.6434814292621023
0.9680308597544419,0.9680450470849831,0.8068666948670888,0.6375834853316874
0.9640173554920394,0.9323713182175304,0.7857411011444273,0.6369183458002033
0.9726406233212207,0.9182723644651748,0.7953755935217608,0.6335622587393466
0.99,0.8681022502830729,0.7713018559907127,0.6204107366023448
0.9766843076755575,0.8986914818441213,0.7646190244419525,0.6245955455594706
0.9640119139207262,0.8835345580840287,0.8037006997519804,0.5987147887240744
0.9646282390076912,0.928340627691283,0.7898979185585023,0.5872857230893852
0.9609290995891652,0.8603214045618448,0.7421074903632975,0.6094985642853993
0.9686093792453306,0.871910820566552,0.7424097595147661,0.5872381868168376
0.9664382513259452,0.8490110522830059,0.7282268036163505,0.5745329361528493
0.9695388405404426,0.8749371776091778,0.7680090620738321,0.6065236442370748
0.965364185259695,0.8797085814130886,0.7438410607874696,0.6082024173648568
0.9539978430008329,0.8409234560400581,0.7929980690908952,0.660722240737618
0.9371236164047986,0.8337084137056276,0.730468736249857,0.6533498883496338
