Mininet-CFR-RL,Mininet-Top-k critical,Mininet-Top-k,Mininet-ECMP
0.9496436035559882,0.8657542180896388,0.7079498383720643,0.5452188488236592
0.94361124075415,0.8718853838674389,0.6865048000587122,0.566089840597318
0.9584096970725826,0.8525349148430952,0.6264443179668661,0.549301443954094
0.952672010915045,0.87679084675354,0.6535870168570044,0.5558309210682129
0.9372267651530668,0.8944296741068355,0.6615754560817275,0.550413190708305
0.957200007722344,0.8742128816205371,0.7109246420882006,0.5669739792790649
0.958551917266755,0.8559417166034392,0.74338674938264,0.5536987304179618
0.949415270600963,0.9204127915092623,0.7643458687074279,0.551466608820102
0.9515536157880632,0.9231898698150175,0.768408877481778,0.5605668492283267
0.9523409055253349,0.9007646141347275,0.7481616641696577,0.5550012962687967
0.9178038720493849,0.9006343345258873,0.7286853658598981,0.5701424446871589
0.9393097427856446,0.9055294476114335,0.7262654580280588,0.546666565456793
0.9333719370171047,0.8877049072715346,0.7593640026521756,0.5490789676688494
0.955411907659145,0.8312261690562325,0.7074795137711093,0.5616299580748705
0.9511388586145514,0.8416256082102759,0.7008242077488176,0.5556521706183007
0.9371883941898088,0.8785112599735874,0.6792352131448854,0.5313353256456869
0.9336912679675017,0.8716570148810221,0.7245768660422742,0.5225496812659028
0.9272131334670737,0.8742566310178024,0.7185099604003458,0.5498815431662182
0.9400806401997281,0.8837065044989845,0.7198165145545763,0.5499632242537855
0.9755565505768394,0.862961434890538,0.6979515694978392,0.5600873967700725
0.9684864981882101,0.868061555794743,0.7340956730342564,0.5687976010037291
0.9547852559399522,0.8822132304306862,0.739809803209417,0.5475237907647416
0.9131372950056533,0.831225565937665,0.7514010379646799,0.5577212853711805
0.9053576660936623,0.8694826065424437,0.7552194563055256,0.5434588808319258
0.9314972468992008,0.863246727152449,0.7429312850615617,0.556769499688968
0.9548020986819691,0.8491524047990774,0.7065944508968435,0.5483036834189838
0.9539520455922649,0.9030625405616703,0.718851790542166,0.5527718250340016
0.9621669171899399,0.8915829927954508,0.7354337926430645,0.5605193500694061
0.952604218885032,0.8867782984594297,0.7602501261895305,0.5577013947754067
0.9287218067592595,0.8599946797963782,0.7607076331486748,0.537605661385064
0.916222035280468,0.8866734392602523,0.7377663364762506,0.5446809673156439
0.91125454777794,0.882999164444786,0.7555288831595744,0.5383275727374556
0.92356185878629,0.8294427130618541,0.7757078286278843,0.5270615915528173
0.9015557132285071,0.7904870367644783,0.7633034748734053,0.5417118732097285
0.909626547782912,0.8490502062509487,0.7567645243380197,0.5471746541510177
0.8943478955270685,0.8656328089206461,0.7825801400708808,0.5320534661655798
0.9081162316635223,0.8489543026055186,0.7472226807735896,0.5278341910377615
0.9328131085052526,0.8633984109913966,0.7022803468333612,0.5418456922436922
0.928499347489139,0.8555766742449304,0.7092121179211943,0.54767282265077
0.9499950989091415,0.9208062316256166,0.70615545496792,0.5428096129817577
0.9633798055649502,0.8498171411120976,0.7383219302125593,0.5505337651396074
0.9796394348902983,0.8815527079603442,0.7386717302326015,0.5354829456441383
0.9792872246070479,0.8825958302532864,0.7541465141696432,0.5607533038159925
0.9649395196218303,0.8471849482131121,0.7667883860400777,0.5485170696397794
0.9664909239603073,0.8665380915494085,0.738109476284607,0.5481371401664843
0.9684998810074223,0.8501595871876018,0.7574797686068577,0.5488765856760465
0.980085017806789,0.8971438608135197,0.7287039220766116,0.56482211178715
0.957839639738077,0.8890242837920014,0.7254240139105338,0.5701606580071009
0.9624947533605015,0.8785748323974769,0.7304017845024693,0.5687611039193543
0.9539760090941125,0.8866792574583698,0.7104998540905393,0.5555336483830089
0.9701490941265154,0.890582092641176,0.7379099411029784,0.5641834864301255
0.9637148061178412,0.8930394827131845,0.6869170775887024,0.5533794220432092
0.948848195732501,0.8541629302402916,0.6717758257215325,0.5600585525723646
0.9631218770470293,0.8853885396770959,0.6839508576752072,0.5508955154656207
0.9503998731658372,0.886838426229723,0.6649172973066898,0.5562713049511097
0.9624013785360545,0.869885825030883,0.6761848536973897,0.5670721219426543
0.9632968540995424,0.8728169720749503,0.7394322510716448,0.5545123272407959
0.9706387038049545,0.8838620173296936,0.7824411424939643,0.56365987290026
0.9800967652493104,0.8566715047891824,0.7467538315643316,0.5492986641737292
0.958000503580037,0.8286528787014561,0.7745356809268336,0.5432863762290838
0.9594044557879362,0.8282928883770142,0.7503391785042179,0.5601757124688033
0.9324151961661171,0.8328246470595655,0.7601672687176424,0.563041973497433
0.9539540027390346,0.8260017480493475,0.7774959178290227,0.5568812854437756
0.9624661526325357,0.8645011045610534,0.7771422963363994,0.5423646074855566
0.9675640866076871,0.8621710167992073,0.7465429801988819,0.5416851676984481
0.9546387350168749,0.8594714888897024,0.7366320259175988,0.5504737315284457
0.9556566934982671,0.8878415945582953,0.6964404876850963,0.5439949390431422
0.9410288898676468,0.8303458593274874,0.690037509273034,0.5646768931991213
0.9459467360457685,0.8736426712004666,0.6663555868710479,0.5536197745026286
0.9529938978043369,0.8419168219050942,0.7072256830246053,0.5571403768807598
0.9378183762942223,0.8706310223834638,0.7411550515755272,0.5612976497645359
0.9749317269732586,0.9020213197016079,0.7465034309225195,0.5652796415864214
0.969008169357609,0.9224714319361067,0.7811742530045683,0.5673130176474912
0.9597449083094391,0.8595522583282279,0.7541276148291948,0.5536760087971302
0.966627887381316,0.8846661488956761,0.7002693801572919,0.5689327603521034
0.9639315271881602,0.9253704642070169,0.7461940734812185,0.5657458390155284
0.9561504663644229,0.9032083144068628,0.7483741460448902,0.5547017437920616
0.9378096872130389,0.8855752667185581,0.7512002654741079,0.5518806506277889
0.9273047061293388,0.8682337778507597,0.7426793944197152,0.5690462715783683
0.924941045128304,0.8805779656955798,0.7181672580688837,0.5558690590558157
0.9353229274986417,0.8696080220165453,0.7257349817892526,0.5551458785001675
0.957090652367677,0.8885085304971283,0.7384302541687727,0.5550023422797636
0.9731755928214727,0.8961266151174245,0.7340572116876644,0.5566110004161441
0.9664656854181339,0.8229246164839112,0.7151916876931896,0.560630265353464
0.9700704816923681,0.8600349195212548,0.6607002625219998,0.5500451463291396
0.9601158059263069,0.8945406986435758,0.6928345353953196,0.5486356496882702
0.946581902222032,0.8923328099521545,0.7300320854343673,0.5529900320049563
0.9507438762004269,0.8905474667674904,0.7436559068218922,0.5655572799906711
0.9335285450070605,0.880487525467203,0.7218076039557126,0.549369530266036
0.9378372056035356,0.8854956026308362,0.7349723096184174,0.561584869637285
0.9442632313036214,0.8629461071613125,0.7612354575901348,0.569535519674127
0.934504322860335,0.8605580198909023,0.7473737787018483,0.5590225888789122
0.9293397636566458,0.8699196978513726,0.7536090023566661,0.558108979421149
0.9460174434648443,0.905706688338537,0.7678226818191405,0.5475881794884767
0.9633436708931924,0.8671848578943253,0.7497780161589666,0.5593881608502462
0.959453278357797,0.8834842884349967,0.7446723500016569,0.5521592438446064
0.9591518862044182,0.8925676779537309,0.7181632093155315,0.5487514418396983
0.9690809499761626,0.8842318449746182,0.7394801377169334,0.5323042180246125
0.9595724005109093,0.8801451428108388,0.745322642773085,0.5352901807095426
0.9425690209488428,0.9242317567477887,0.7459326847984269,0.5607624874435366
0.9563701933015554,0.8928704161450989,0.7594655930099289,0.5482675275362584
0.9673153784846472,0.8856890686244803,0.7548833164876083,0.5633241350385217
0.9776602234853639,0.8899926464194653,0.7418470813275915,0.5544093253620479
0.9577080216370701,0.8998467177743429,0.7496952081058827,0.5601145507538127
0.9285820796846104,0.9091243900197027,0.7290538673611339,0.558232943801119
0.9075082777763624,0.8613581896413518,0.7027725269125584,0.5674966784605532
0.9201101310948598,0.8408308288901328,0.7034632382667109,0.5491655097603834
0.9298145997912194,0.8436846662330567,0.6636775523859989,0.5565551729362727
0.9306303610983254,0.8307696531727707,0.6935321047724151,0.5543369259319111
0.9562882596426598,0.8631108214879584,0.7123960178274682,0.5646305061554608
0.935799006032479,0.8693811253667992,0.7157718509459654,0.5492267185704887
0.9421551446547062,0.8894943370631359,0.6996582619076063,0.5562080757443006
0.9651476877331526,0.9057365750280117,0.7038005939584282,0.5460977575282238
0.940480048179469,0.886080195803146,0.6994971471962342,0.5300629648305012
0.9726563626580875,0.8811238122480495,0.6909114022429934,0.5413845246545369
0.9594775335986387,0.8660100267691657,0.7089252131552028,0.5457887454731625
0.9627188917994501,0.8326745130864086,0.7090699182137192,0.5273929860589575
0.9711150219403453,0.8846028488470323,0.6860918935217688,0.5368394200280485
0.9559388164592018,0.887449140094112,0.7189145570445538,0.5308353951883348
0.9494943923193633,0.9023150898828133,0.7026050324769303,0.5620838007414296
0.9267131993041389,0.8677873861466783,0.7398000657512951,0.5680775101926882
0.9131033672753864,0.907788437051308,0.721849895290689,0.5682134842538347
0.926330747044411,0.8984165232932438,0.7419140464552645,0.5498541933670572
0.9307598556334828,0.8852198726642561,0.758625507874374,0.5503745885307441
0.9373210168624773,0.8624598803088148,0.7428312247965693,0.569522918777619
0.9469173193347419,0.8577321573652777,0.748853877065925,0.5480803201196327
0.9507111737255372,0.8599371735967551,0.7669655006852464,0.557213720484231
0.9469219635703011,0.903626696455313,0.7545712618101869,0.5532201101368385
0.9453247120381925,0.8219940435478498,0.7278418260244682,0.5556832570187845
0.9595548719202627,0.8268246440089841,0.7100383920775086,0.5652040792402524
0.9312130809749352,0.8916023977641343,0.731568464067729,0.5487258715592801
0.9380728561265997,0.9109914274920554,0.7194863173565805,0.5513357701553138
0.9423455856613093,0.8593637002469771,0.7540406314263813,0.5556121551299956
0.9675549378530786,0.8750398617775412,0.7093320279016068,0.5382224722414007
0.9303635795033439,0.8942142064040155,0.7137533911564663,0.5461830085305445
0.9201377013849905,0.8514803702845923,0.6973911122498845,0.5494547057417956
0.9166669522396247,0.8354305741333007,0.7363736996404554,0.5452119086078347
0.9410828640216972,0.8208319814692663,0.7108009169341184,0.5513776552018677
0.9448037854646266,0.8772048121302652,0.7513471509718261,0.5559828937933209
0.939244665417806,0.89971423851949,0.7676040627451926,0.5633688886593696
0.9561083014951572,0.8867813252578041,0.7725606181895943,0.5679471712774039
0.9543041462458874,0.8328271167644661,0.7401429776799253,0.5493625030706251
0.9586703693192671,0.8395732900712456,0.7442286489572185,0.5233524374776252
0.9521427148844389,0.788687298038137,0.7176842835884402,0.5358097774114376
0.9418213130579485,0.8259033601047563,0.7043528519473294,0.5446496468888441
0.9573510410312858,0.8279145295752428,0.6787910473357035,0.5398369696677804
0.9580865362004263,0.8607254271332895,0.6627707333737838,0.5418567492801516
0.9506260096668884,0.8843190457056375,0.6769102024163461,0.5525831206601185
0.9499906506648187,0.8867933680801636,0.7293661662547543,0.5621313348373482
0.960637494743905,0.8389611355155474,0.7412731967001399,0.5696148131711474
0.9580430466924786,0.8531843447399492,0.7231573953773837,0.5545860960296408
0.9375646780795566,0.8853097904692122,0.6526187365147043,0.5330214039585592
0.9486026700941123,0.9112292053100747,0.6929036048889513,0.5338620139444877
0.9581266089017288,0.8907984430521634,0.6749841725235208,0.5299785972222556
0.9596729776549318,0.9189604548816094,0.6731102923919592,0.5283476321816184
0.9713485838108348,0.9045274527057381,0.6364757110404555,0.5398639832565971
0.9550550276423075,0.9242897637152198,0.6468140580096986,0.5186793120483322
0.9660208214065833,0.9260145033430289,0.6813447151963151,0.5215565254798004
0.9462166529938757,0.8863661678388588,0.6663211430788473,0.5009475892048781
0.9425527156995324,0.8982580937515329,0.6737386507471276,0.5155998703225227
0.9324059477590741,0.8098041951451584,0.638401516171209,0.512320912756005
0.9641395653787813,0.8287427401838788,0.7124064975829689,0.5057328315356888
0.9454312672551765,0.8491650114563578,0.734091772249978,0.5176290998606218
0.9563635916651663,0.8236450594812605,0.6846463386050294,0.5295394788075733
0.9598845293869077,0.8373241294333058,0.6296506878294369,0.5290116566232075
0.9682510088012781,0.7962646750479683,0.6164406094682904,0.5464377272739894
0.9729391756500984,0.8557486777233249,0.6624016459723683,0.5645364457987363
0.970222480446821,0.8238471700810824,0.6469803899802395,0.5602185542707798
0.9686107863139919,0.8400598408445809,0.6530105111764304,0.5461130863224701
0.9628534894306725,0.8646508432511548,0.6557795105440827,0.5610848018826119
0.9793439210753758,0.8751526029447894,0.6819364924836798,0.5663479305589562
0.9557804667853229,0.8718002035092064,0.7279014940832939,0.5481444711832214
0.9534866117153628,0.8430534182356673,0.7235939812703036,0.5521983890392748
0.9532257202826744,0.8588393316991912,0.7449662559517647,0.5418345050693604
0.9817001875535148,0.8939492162365985,0.7314140879188697,0.5430469357620662
0.9689523388766009,0.851720683546821,0.7441235565159122,0.5330244131416679
0.9459933722695041,0.8381792815777522,0.7037941186280378,0.5270529492469951
0.9615226535531076,0.8205856781890022,0.7498012219188599,0.5229713877287193
0.9604335581833778,0.8079715272522145,0.7254221009518661,0.5213508620191826
0.943480550973802,0.846400254374509,0.7592906168344746,0.5220383695684603
0.914244988281796,0.8410720734365624,0.7283015039984578,0.4987090162483788
0.9363994973574107,0.8353438274518322,0.7557240814369002,0.4902196240947263
0.9451903555945191,0.8249952780202743,0.7759799071737975,0.5065453466631157
0.946345711491664,0.8372595052972481,0.7316059177077617,0.5106244951704548
0.9339801384260856,0.8110154453571858,0.6931025770091276,0.5281937685778271
0.9266358817776088,0.9099059782353683,0.6389188444682145,0.5394389460040413
0.9033561347097201,0.9065500566335174,0.6617345276898641,0.5254574129929619
0.9215604128164624,0.9076547671445632,0.6398552810539464,0.5120680353636072
0.9192019885927897,0.8975023977186032,0.7289642011127568,0.5224824199874669
0.9591811168972084,0.8195310992123777,0.7466715764494514,0.5162070812621734
0.9449274321597568,0.8035999277582186,0.6800623147471015,0.5154890305122869
0.9610263804686406,0.8501307995492938,0.7132755308591048,0.542021779506925
0.9616186632960981,0.871790157148313,0.7064764130789749,0.5436434198495436
0.9702865072213839,0.8786289413208012,0.6763862242129919,0.5448881079505388
0.9350963371840831,0.88360745171462,0.7143860039865328,0.5415760854197122
0.9324394987699981,0.859123592793018,0.6652253771557693,0.5245485333377621
0.9400879586215101,0.8579921208030789,0.6743961540509014,0.527310025861024
0.9613622792294606,0.8154613923993805,0.6647293587908105,0.5232672107573675
0.9648315273655786,0.8356285252829765,0.6908589626804439,0.5231855504200725
0.9684386998714567,0.8487275454993964,0.6642392315570202,0.5156530802883922
0.9559326715627983,0.8041115621839268,0.6956339138531616,0.5079806921425349
0.9600851091252703,0.7996419254082268,0.6413361976701015,0.5175338952120918
0.9414922112955587,0.7981679030243884,0.6727947427541735,0.49673097503492103
0.9307211042931817,0.825934694635081,0.6685026210303726,0.4967432599547033
0.9285238453326514,0.8658490830548273,0.683743355664916,0.4901790790100153
0.9186435813520237,0.8256633905158651,0.6587335964086445,0.49299309501099503
0.905190864262498,0.7982420312387338,0.6870904720239934,0.506803451815617
0.8957186503567288,0.7833097487265374,0.6887093524978528,0.4963163987095501
0.9068897246757969,0.811877035453024,0.6897308618296293,0.5039393736088656
0.9098365825327974,0.8162847635345875,0.6788784522026963,0.5221839539118881
0.9433579422241332,0.824566243560358,0.7399725081835441,0.5408307311197875
0.9123384361633553,0.8577767166966035,0.6936641093478751,0.5306114532424548
0.885221178606877,0.842495921137286,0.7115014749137369,0.5425885593479166
0.8670081118412278,0.7861329465390403,0.6897459541935561,0.5299311036073079
0.8733557651404358,0.7661040160590806,0.7099714372664722,0.5180583178401404
0.8628781683965677,0.769581304279152,0.766340730722152,0.5132530165714304
0.8912923999480549,0.7902126542967168,0.7304945835406144,0.49844893692610875
0.9154648257133741,0.8673070535933435,0.7403712291079207,0.49980233260882484
0.9050300361899214,0.823043290682409,0.6884632373751908,0.48204379326197616
0.9361648722428149,0.7673881822639503,0.6615674311371844,0.4823252871983914
0.9191149468832157,0.7700519826956265,0.7182186462414522,0.4972937172080311
0.9016280883518409,0.7922300216437429,0.7327515224838073,0.49428376370376004
0.8927889072489941,0.818278086980997,0.723045808878172,0.5113454623916416
0.8929144190808128,0.8259847615330134,0.7067874031227755,0.5014273828949759
0.9038983641690065,0.7823685619453901,0.7420652697102221,0.504732051740629
0.9128248833781485,0.7999814477099194,0.7157548581780149,0.49044344677208807
0.8993069650797912,0.8136341254174666,0.6923106391093505,0.5098399407985531
0.869016367227284,0.8227361704132096,0.7003399406202975,0.5030742398439868
0.8991034626131544,0.8569178851457937,0.6668070672166054,0.4823222168034598
0.8691153725388432,0.8423325088536946,0.6761352161075258,0.4837013713186082
0.887196508575691,0.8065372910630514,0.6525411702260272,0.48184862564412606
0.8677121800542015,0.798726238011491,0.6459238143529868,0.48086970324163447
0.867493612413273,0.7904427736711628,0.6210761172466446,0.4976953184552136
0.8730371665887668,0.8193327481588775,0.6342255731652207,0.49433651090609054
0.87323603397312,0.7972618029067187,0.6289402674878058,0.48314371558069696
0.8919943674989597,0.8125907687500965,0.6695469014286733,0.5011494287789248
0.8740340389874715,0.8030816009913072,0.7269998267175334,0.4837657928470544
0.8711629910010587,0.8205588612368581,0.7219503575989806,0.49739136428461894
0.9019077167749205,0.8502601395123673,0.6731846866055345,0.48381234171264426
0.9331897526415913,0.8615419199876471,0.6777907909237003,0.4873435801491887
0.9141981188006874,0.8761142878710425,0.700684031916622,0.4877224458772555
0.9015003595539487,0.9019113859492995,0.7025724037742385,0.5004765668788669
0.8893794455847325,0.8770589478476382,0.7091946789064332,0.5013726217924703
0.8918216257408584,0.8432154742913119,0.6825986888777222,0.49683920580147845
0.8840821568808264,0.8783803067752988,0.6709688723724913,0.49830851167998713
0.8837008554904079,0.8573789434364553,0.6743353304993607,0.4890175698927534
0.9138627295123279,0.8558578516421049,0.6554810981116568,0.50411504041309
0.8789065096988173,0.7898865431682476,0.6882549542046748,0.5116808744559779
0.8875960570542362,0.8350887065458084,0.6563577732995416,0.5149823680583169
0.8634473347042275,0.7634008788085445,0.633704355128381,0.5212157830550292
0.8763060772463538,0.7704900711959278,0.6619225930592081,0.5036160828823244
0.8829619738287354,0.8000723847880853,0.6806404875164367,0.500835185461161
0.885491528077792,0.7793341939032652,0.6943771002587636,0.5128680485850506
0.8932750832323703,0.7631446074446064,0.6257684667651743,0.5049525253858265
0.8749698370009461,0.7965709818823403,0.6367340867254861,0.5082136073136819
0.8706733913685831,0.8435677652959707,0.679817002694559,0.5020475026384174
0.8706524964584446,0.8672837559739318,0.6361414709098488,0.4806636121614687
0.8851831295407386,0.8350941176236348,0.6262541568499396,0.4960638396079591
0.8651162050191041,0.7722572656684749,0.6136022373499198,0.4967443426220937
0.8757797775264646,0.7923313604277443,0.6237498611973873,0.4859280744633093
0.8886460868830536,0.8220515679053516,0.6871132609458879,0.4921137343918065
0.909050655396565,0.8515601893751022,0.6528382785544758,0.5035618912606755
0.9150387698587092,0.7864492143409304,0.6517077401526964,0.4965820831757659
0.918808522059015,0.7973463581694453,0.6567255106896689,0.4909028384540666
0.9217111607872103,0.7696128579572479,0.6869353160617362,0.48984577638499416
0.8938759073940918,0.8262838252974961,0.6247941183142206,0.500674392560323
0.9107283289329139,0.8637319352260221,0.6511231162685287,0.49465260197460226
0.9061400445895523,0.8792380873286878,0.6850659778535774,0.4852579592182168
0.8659466293624312,0.8927212040579867,0.6247230724244053,0.49337257642572896
0.8655628537462621,0.9053520186692118,0.6515882388692018,0.4968932514559531
0.8656847000143759,0.9019965815318126,0.6257238008543006,0.49497550957277314
0.8630022972120409,0.8392400280039527,0.6367018180590511,0.4990601439996157
0.8882901570127828,0.8401506247770998,0.616747451040999,0.500901523871168
0.8753331768594569,0.8660890486105745,0.6322692045208482,0.49136611130784996
0.8811112960023052,0.850962981630517,0.6423102994242654,0.495192566513973
0.8659111590104651,0.8617837319988677,0.6607720762782198,0.5018336159027974
0.8886135401152812,0.8702900041753463,0.666069019709663,0.5041219244219864
0.8827739890949585,0.8775607447505794,0.6476421155183083,0.5157332634118413
0.9041391337108178,0.8614485709674404,0.6821083535431335,0.5141522392340454
0.9149415607962277,0.8154244791949696,0.6699591886126376,0.5066572786303601
0.8821152418218844,0.808654701552353,0.6391112164245788,0.49884898551306217
0.8897047155827633,0.8114107635524994,0.6604636537427057,0.4912935962812975
0.8849501637364232,0.7758834918735006,0.6865887153968326,0.4832826061895552
0.8820965080755566,0.7734153530840147,0.6643835625646094,0.49538618045708815
0.8733433006844924,0.8268639221438312,0.6757809752554207,0.48835798412290854
0.8778342818905014,0.8157993403839121,0.6482295377842746,0.4866488222391604
0.873336506197506,0.7952130443434545,0.6168599170099905,0.4937632913229055
0.8916058530055632,0.7895277653177523,0.6519061726333192,0.48108728993405836
0.8783380847611841,0.7732251090087422,0.6705045543790134,0.49521351377422845
0.8750269944961803,0.7858713744113317,0.6506857681830799,0.4898010883002351
0.8973109837254936,0.7742315897750008,0.6129679119569165,0.48809616949766294
0.8715743609950879,0.765859259516128,0.646933130472873,0.4876722359126146
0.8786498425813377,0.7905805782262338,0.6357194857562142,0.49969509897804687
0.8964003938992317,0.7850288638310406,0.6562932354170417,0.5084677203848019
0.8922869890834695,0.7791687881607999,0.6305336489408099,0.4993169316217733
0.8626732555247324,0.7820594996071407,0.6442191779993554,0.4851334085039598
0.8891201762714083,0.7810398833202618,0.6413985717898767,0.48532475582040957
0.8744014200652609,0.7733221820925926,0.6827761303015811,0.49783800174826864
0.8813100703033225,0.7633367143242608,0.6682946473261424,0.4845456364490387
0.8912878621644356,0.7954770239539786,0.6126933009948503,0.49407906438252797
0.9121639114254174,0.7583640823683264,0.637200206197952,0.48485771594955607
0.9067026049782604,0.783149645576349,0.6992350519728487,0.4929819141761252
0.8891142553538486,0.7568714803531712,0.6732631034097706,0.4900566655678363
0.8903953339724322,0.8236289870392769,0.6132600206522835,0.49138797186704986
0.8762082775664178,0.8061811199609392,0.6109389190574611,0.4967845456097558
0.869448321983699,0.782539360595814,0.6522756142912707,0.4992539936430525
0.8632301727183567,0.821695367805253,0.6642818196694005,0.5050584666163401
0.877826099579981,0.8455511745595988,0.6997244802355249,0.5027960545133426
0.8742315735377558,0.820399810351853,0.7117798485850676,0.49616647056617535
0.8641301254402786,0.837760795992033,0.6888727483179031,0.49197383765129427
0.8655056703199089,0.8409567147210815,0.709521958562142,0.48745979877926965
0.8871754988287441,0.8418775184376934,0.7047053982212393,0.49400596248612794
0.8723786729454901,0.7863533348454693,0.633784727086348,0.4966306712843584
0.8923218865702748,0.7753584876073542,0.653826808091998,0.4932998386091906
0.8967924857375867,0.7805876036152364,0.7031502236691654,0.4845140474556938
0.8857984394682679,0.7947201959140281,0.6375560891798157,0.4993878880778475
0.8889000256430726,0.7605462563305618,0.695684655494063,0.4976404834045579
0.883509498681653,0.7958263365785001,0.709422656765994,0.49614647638753695
0.8689456502549826,0.8629060620860248,0.7124406118547486,0.49099414695095145
0.8732641730502722,0.8477509186610928,0.7245775596209068,0.49651896879051677
0.8665450022341614,0.8312977867079311,0.69946618418028,0.5015497831887733
0.8800168680804799,0.8308546822947505,0.6767049100725309,0.5100128951287753
0.8903610771304886,0.8020563936036558,0.6595209980546397,0.48889475554256084
0.8729307701481627,0.8207458587548742,0.6904922880162062,0.48711036451982204
0.8845125636689142,0.8441520463326042,0.7065716652037625,0.49145759188629234
0.8894155183219683,0.8875932059199064,0.712022209886213,0.48169955417241134
0.8678833062993351,0.8887613640515871,0.7428191889594661,0.48801012600841537
0.8783659227442241,0.8840240727347174,0.7420173567199595,0.5062126120536707
0.8674698152574274,0.8692746695170123,0.7156571211146958,0.49598285945878084
0.8670616320018021,0.8541021966998816,0.6808529768120861,0.49833918807674316
0.8640816638721619,0.8614985368410645,0.6228190869893246,0.4930097315277432
0.8696317586848107,0.8343657721576732,0.644003342237192,0.523485312937406
0.8762258676869888,0.8933234283185533,0.6487082455589261,0.5252881731115291
0.8902572045961369,0.9073707101973012,0.6607013397870963,0.4955266133357894
0.8933519714204775,0.862599199401046,0.668157439417675,0.5128433034775293
0.8976473699057561,0.8284586617792199,0.6640659843256402,0.5140222009073921
0.9068342848179795,0.8408447730264141,0.6548060169472362,0.5181357992402159
0.8823605455326343,0.8499639461856973,0.6371160837791353,0.5025592564553751
0.8749093954574513,0.8134379636659811,0.7004031077880571,0.5096762653113047
0.8874777578017189,0.8254036786037611,0.6887205731962829,0.5105005901063667
0.8851813304011407,0.8472203572210143,0.6527669540573964,0.5092051337393799
0.8769100106394676,0.8511098175289161,0.643874223888428,0.49819403121614403
0.8695129820294337,0.7690415607395785,0.6494022078374933,0.5077061267522683
0.8903477301838956,0.7673346915218301,0.6161193453259373,0.5012111823718737
0.8701434502832971,0.7618849843281751,0.6614630375499213,0.5015859670395895
0.887998976971754,0.7678032078235386,0.6831452857818664,0.4902186915796767
0.8833901326735676,0.8037765017977817,0.6747714743574279,0.4856438176596015
0.8756282873434474,0.7848434369705238,0.6697391673085618,0.48605643650406916
0.8784096365888636,0.7691865011582271,0.6860148916421401,0.4989905516701649
0.8826449747473215,0.8236973839095452,0.671531882153819,0.5056791268025473
0.9000788723265557,0.7919571482389086,0.6747547349920014,0.4997538971372827
0.8908787949139313,0.7684816695573806,0.681864983942485,0.5007466372127126
0.8919980641008152,0.7695202813779852,0.6662898258554795,0.5037350363730753
0.8972988174046111,0.7703079958393965,0.6832139634817493,0.5119166671828883
0.8907284436886176,0.7694584848715178,0.6772212582898142,0.48292015098618557
0.8719423423629734,0.7921670565725464,0.6462396657981044,0.4917612103742734
