CFR-RL,Top-k critical,Top-k,ECMP
0.9577703096182383,0.9455837634363462,0.7014007148443916,0.6303772997627037
0.9659992997844591,0.9189616588425205,0.7443580118573149,0.6651953593449559
0.9715672605908021,0.9085059612664773,0.7816006038711703,0.6681739467259616
0.9646390012225059,0.8840465869653917,0.8001905302061318,0.7084811842115658
0.9820429486904069,0.8831199942057544,0.8119576493426061,0.6874042621812015
0.9869749751997547,0.875679758552228,0.8102476649120129,0.6956721845563762
0.9819909754925512,0.9005987055104218,0.845790134298509,0.6946261673934728
0.9787471612917419,0.9128984767213484,0.8625438757441821,0.6799570068504162
0.9857054202248928,0.8911638043194899,0.844110915657832,0.6968930912756601
0.9678659375832499,0.8754704251987455,0.8564137188701482,0.711458713259225
0.974607793703822,0.9236225626223356,0.8470405317977676,0.712150973153386
0.9808313196031943,0.9199968801072985,0.8020885041079464,0.6846817403996464
0.9899537912263555,0.8758716226323662,0.7864252101053446,0.7146462857800987
0.9803708051650508,0.8911949975193357,0.7602102233711688,0.6848771482330414
0.9943659985409931,0.8501153221996751,0.7970788163124253,0.7236251151574797
0.9849844386088823,0.876008625721679,0.793378340810118,0.687237809501702
0.9822236602660344,0.9113523181555065,0.7946240859512483,0.6531380693616828
0.9532026597722079,0.8742826336181885,0.817721241954083,0.6613672004605292
0.9597079380908243,0.8570504434735559,0.8083783253683361,0.6667889130760543
0.959792050732341,0.8919945175119833,0.7678175752192529,0.651909732610804
0.9601496390131107,0.8742347176073616,0.775717773543039,0.6274021040336026
0.9720739490024549,0.8658550683824282,0.7654837100346313,0.646582103544624
0.9771428925025383,0.8334407393938587,0.763419485540651,0.6403396319055804
0.9845261445795559,0.8267470211488098,0.7488574827293165,0.6322723721063039
0.9976377510786573,0.8700921339994131,0.7511860927535607,0.6371749071675674
0.9776593702590723,0.879812275757353,0.7548811962500277,0.6222029650145228
0.9709777516373294,0.8797912733430316,0.7486233001588382,0.6350721688676556
0.9730395832361021,0.9133659214508479,0.7904891185992995,0.6568304389283918
0.9688116472919557,0.9257093256255335,0.8563786818072885,0.6938509035914423
0.9666509026854858,0.9247725235291727,0.8412615461946499,0.6595046127050108
0.9806136740116017,0.9033559579205596,0.8740106074112804,0.6540416240810304
0.9832097649979006,0.912536260030375,0.8521425625237962,0.6148110402690428
0.9921171019738821,0.9278107720083091,0.8657257200557231,0.6018543436210753
0.9813356151535911,0.9390750419385724,0.8205023379317591,0.6211788905476878
0.9899634505116419,0.9535570732435024,0.829092227497519,0.6538112698928522
0.9933552157489608,0.9248454459341933,0.8330391985581537,0.6400186256657721
0.9879796589451284,0.939450799264807,0.8111898822396282,0.6023433773849592
0.981971629975885,0.923550822704076,0.7867573166135741,0.6344002603765971
0.9597416277765847,0.8766767937008704,0.7945097530262537,0.6734194914000317
0.9560629419509806,0.9430910674967451,0.7567756622844292,0.629314307861593
0.9875441376111919,0.913573206154289,0.7500560502733611,0.6117448929687865
0.9869942360784161,0.9168966958789648,0.7430675258076679,0.6191239373814831
0.9843897273667737,0.9163494471008959,0.8037243342740303,0.6139699615246028
0.9728857411430554,0.9155370494226236,0.7745438901463884,0.615858470909786
0.9822863231996666,0.914927543436879,0.8354401647647084,0.643634889125832
0.993169277996497,0.87865519717633,0.8665566915133667,0.6501291883599142
0.9745112451480397,0.89259170125243,0.846189178482188,0.7009871480753919
0.9886029008860652,0.8921591237881114,0.8408931171340467,0.6946119628113627
0.9842896874602115,0.8877997114223416,0.8495514965348174,0.6848544632833027
0.9799523573599168,0.9043192172754755,0.8319428639834193,0.6945101558232459
0.9738416002753585,0.8684163036809762,0.8567703641353638,0.6953850895549517
0.9856095708949528,0.8567922815665564,0.8100634908737075,0.668492169927242
0.9745236053031141,0.8580253000588197,0.8392389526407863,0.6485053795722894
0.965161767975165,0.8549821840518603,0.8144089080314201,0.6553210309735878
0.9728392280440596,0.8737342392395193,0.8609984014919444,0.6680266562422235
0.9971102586697815,0.8977213571251736,0.8741845046026049,0.6781434741583041
0.9846334083120976,0.9229233150312317,0.8594015408985922,0.6878124394460298
0.987556811922166,0.8652487063260731,0.8706507006643033,0.7234366983605174
0.9765915054908202,0.8502372106999457,0.8471972413275832,0.6833518209874654
0.9881706172899339,0.8895105660277158,0.8320643159868245,0.7091882275337428
0.9752124154338094,0.8734531834890952,0.8461609311359505,0.6954101617280117
0.9926585544155723,0.9309668551704529,0.8546612306263737,0.6911081344158176
0.9893473053443878,0.9559447600374513,0.8868097508965953,0.7219016432307126
0.9942662122949932,0.944643202064446,0.8805831140627817,0.7022922720753921
0.9983733378741287,0.9360867066762498,0.8762453046316282,0.7073028229412561
0.988563885389305,0.9129258727386395,0.8432059387255791,0.6995611455199988
0.9690893506341752,0.9054254887748874,0.8440826382240113,0.6842963988557381
0.9856626737825235,0.9206477116978131,0.7980738295116303,0.7004817728843972
0.9879909015838321,0.9159706280740032,0.8464497184196452,0.7227057592551627
0.9866707957533059,0.9370823348927044,0.8572582359415934,0.7175039204907094
0.9895244718662227,0.9456461740594577,0.8280897969765555,0.6800292273364147
0.9854167400612243,0.9708131982211607,0.8206054746244532,0.6774176111520772
0.984914558180406,0.9478453855350613,0.8288105681849505,0.6654733793574096
0.984200464440293,0.930134392354374,0.8548485197133915,0.666651169344794
0.9846265708013311,0.9355692241858228,0.8456755404593445,0.6764279786768808
0.9943197375384092,0.9100008575994221,0.8666129774073691,0.6882075454522237
0.9941197183577173,0.9028995000320861,0.8800366468189093,0.6824037541988003
0.985681932799284,0.927235012225471,0.8786022278108,0.6838448359460282
0.9942488505680246,0.8944243151872852,0.8349722892538652,0.6873263561350882
0.9854682740117883,0.9118496423138426,0.8381431644988885,0.6928351712296166
0.9969094367339266,0.9282936704033783,0.8017599239739323,0.7036947287233858
0.9930436066332897,0.8938212461313991,0.8113538670795509,0.689274467832085
0.981077768795077,0.9117510748711884,0.8222923951393246,0.704420509384585
0.9523889051026575,0.8850866243719346,0.8083295561477611,0.7176755493761422
0.9634569535120259,0.9107216900109261,0.8293869563396232,0.7138265225901556
0.9895804075512439,0.9217563147544381,0.8551116556053298,0.7234998069308276
0.9836062669528176,0.9586803667219205,0.8566017733691759,0.7151290603959282
0.988917299560114,0.951074979073275,0.8251941899997864,0.6939092901077577
0.9863514000603671,0.941264892731875,0.856238263575797,0.6497721690523244
0.9955588884027159,0.942179466128125,0.8203193901036692,0.6974654400917527
0.9889207008101706,0.8900587721127451,0.7745080581235368,0.6798478129483594
0.9853383250778057,0.9048280798038227,0.7731319377949705,0.6889779415213464
0.9975648938545978,0.9063748353777825,0.7730646194698129,0.7114123277447856
